Area,Name,Rating,Total Ratings,Address,Latitude,Longitude
Nerul,Forks and spoons 51,4.9,192,"Punit Park Cosmopolitan Co-Operative Housing Society, Sector 17, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0358417,73.0241972
Nerul,MAISON DE CAFÉ,4.2,28,"Courtyard by Marriott, Sector 7, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0433125,73.0270625
Nerul,90'S KATTA Cafe,5.0,139,"shop no 1, Varun CHS, plot no 305, Rock Garden Rd, near Yashwant Ground, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706, India",19.02583,73.021027
Nerul,Vintage Coffee Cafe,4.5,113,"shop no.2/3, Beverly Park, plot no.20, near Palm Beach Road, Sector no.6, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0438085,73.0091509
Nerul,OCD-Obsessive Coffee Disorder,4.8,237,"Shop No.1, Sahara CHS, Plot 17, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0217691,73.015453
Nerul,91 Palm Beach Cafe,4.4,523,"Shop 8, 9 & 10, The Affaires Building, Ground Floor, Palm Beach Rd, Sector 17, Sanpada, Navi Mumbai, Maharashtra 400703, India",19.0565828,73.0032037
Nerul,CAFE CHAI BAZAAR,4.8,79,"SHOP NO. 1, PLOT NO.95, SECTOR 18 A, NERUL (W) NAVI MUMBAI, Mumbai, Maharashtra 400706, India",19.0329871,73.0121187
Nerul,Cafe Seawoodss,4.8,134,"SHOP NO.1A, CHS, Shreeji Plaza, PLOT NO.24, East, Seawoods Bridge, Sector 25, Navi Mumbai, Maharashtra 400706, India",19.0229163,73.0210748
Nerul,EIGHTEEN PLUS CAFE,4.6,124,"91, Jagatguru Aadi Shankracharya Marg, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0247535,73.0222245
Nerul,Cafe Creme nerul,4.0,127,"plot 22, Platinum Venecia, Nerul East, Sector 29, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0370309,73.01891859999999
Nerul,Earth Soul Cafe,4.8,1395,"Shop No. 13, Progressive's Sea Lounge, Plot No.44, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.006477,73.0330764
Nerul,TALES OVER BEANS CAFE,4.5,739,"Shop no.8/9, Vasundhara Heights, Plot-no-5, Sector 11, Sanpada, Navi Mumbai, Maharashtra 400705, India",19.0556434,73.01502239999999
Nerul,The Pop's Café - Chinese Food and Café,4.7,35,"Shop no. 26, Plot no. 13, Bhimashankar Shopping Complex, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0310687,73.0272435
Nerul,CAFE CREEMY,4.2,1160,"Shop No. 02, Seawood Acrcade society, Kamaladevi Birajdar Marg, opp. Saraswati bank, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",19.029653,73.0230864
Nerul,Offline cafe,4.8,20,"Nerul East, Sector 13, Nerul, Navi Mumbai, Maharashtra 400607, India",19.0339052,73.026971
Nerul,CREAMY COOL Nerul,4.9,104,"Shop No.3, Plot B-104, Sector 23/B, Darave Rd, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0237658,73.0194879
Nerul,Aroma Chai & Snacks Cafe in Seawoods,4.6,241,"Seawoods West, Kendriya Vihar, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0190925,73.01552459999999
Nerul,Aromas Cafe & Bistro,4.0,384,"Seawoods Grand Central, Plot No. R-1 second floor, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0211857,73.0195553
Nerul,Courtyard Pavilion,4.6,152,"Courtyard by Marriott, Sector 7, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0433362,73.02707560000002
Nerul,Aroma Chai & Snacks Cafe (Nerul Shiravane),4.4,54,"Morya Ceramics, Shop 2, Plot 582, Laxmi Niwas, Besides, Sector 1, Shiravane, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0487496,73.0204827
Nerul,Bites & Brew The Fusion Café,4.4,96,"Shop no.4,5,6, Everest Heights, Parsik Hill, Sector 26, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.023695,73.0317656
Nerul,The Atrangii House Sky Lounge,4.2,2630,"Palm Beach Rd, Sector 17, Sanpada, Navi Mumbai, Maharashtra 400705, India",19.0579721,73.00212440000001
Nerul,Sailors' Cafe,4.4,1068,"Sailors' Cafe, Shop no.9 CHS Belle Vista, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0070457,73.0336617
Nerul,Blue Tokai Coffee Roasters | Seawoods Nerul,4.4,208,"Shop No 6, 7, Ground Floor, Plot No 1, 1A, 1B, 1C, SHREEJI HEIGHTS, Sector-46/A, Sector 46A, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0105447,73.0119741
Nerul,Shree Nerul Cafe,4.2,322,"Shop Number 2-3, Sandeep Apartment, Plot Number A-197, near Balaji Mandir, Sector 20, Nerul, W, Navi Mumbai, Maharashtra 400706, India",19.0331084,73.0149055
Nerul,Big Boy Cake and Bakers/ GOAT Coffee Company,4.9,201,"Shop number 28, SHREEJI HEIGHTS, Sector-46/A, Nerul west, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0112536,73.0120163
Nerul,Olde Baileys Cafe™,4.2,1599,"Shop No 4, Gahlot Majesty, Palm Beach Rd, Sector-46/A, Sector 46 A, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0102252,73.0123365
Nerul,The Cafe Hangout (Fast Food),3.7,340,"B001, Nerul Railway Station Complex Sector 15, Nerul West, Navi Mumbai, Maharashtra 400706, India",19.0339629,73.01872089999999
Nerul,Treat and bite,4.4,37,"Amrita sadan chs , plot no : 13-14 , shop no : B, 16, Sector 20, Navi Mumbai, Maharashtra 400706, India",19.032525,73.0166474
Nerul,Coffee By Di Bella Belapur,4.4,565,"Shop 1, Sai Radiance, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0073912,73.03468099999999
Nerul,Brew House Cafe,4.2,2443,"4, Arenja Plaza, Plot No: 52, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0099495,73.0326412
Nerul,Swords cafe,4.4,487,"Shop no 17/18, Belapur Sun City, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0077094,73.035688
Nerul,Cafe Crew,4.3,488,"Shop No- 13, Plot no- 41, Shree Ambika Niwas Landmark- L&T Grand central mall, Seawoods West, Sector 42, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0205099,73.0174935
Nerul,Starbucks,4.9,89,"Ground Floor, Beverly Park CHS, Palm Beach Rd, Sector 6, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0434101,73.00862200000002
Nerul,Chaayos Cafe at Seawoods Grand Central Mall,3.9,1120,"1, Seawoods Station Rd, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0222176,73.0176194
Nerul,"Mocha Kaffee, Seawoods",4.3,130,"LG-137, Nexus, Grand Central, Seawoods Station Rd, Nerul East, Sector 28, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0214441,73.0185237
Nerul,Huddle & Score,4.3,114,"1, Plot No R1, L&T Seawoods Residences Phase, D8/01, Seawoods East, Nerul East, Sector 25, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0213651,73.02117539999999
Nerul,CAFE ONE THREE ONE,4.8,5,"Shop No, Cooperative Housing Society, Amrita Sadan, B-16, Sector 22, Nerul, Navi Mumbai, Maharashtra 400706, India",19.032508,73.0167632
Nerul,Chaai Centre Café & Co-working,4.3,1180,"Shop No-14, Mayuresh Cosmos, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0157906,73.04122149999999
Nerul,Aroma Chai & Snacks Cafe (Juinagar),4.8,122,"Shop No 5, Aroma Chai, Shree Ganesh Apartment, Plot No 265, Sector 23, Juinagar, Navi Mumbai, Maharashtra 400705, India",19.0523265,73.0164734
Nerul,TFB - THE FRY BOX,4.7,132,"Shop No. 08, Safal Pride, CHS, Nerul East, Sector 25, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0237267,73.0235074
Nerul,The Belgian Waffle Co,4.2,1216,"Shop No.3, Plot No.5, Mahavir Shopping Centre, Opposite Nerul Best Bus Depot, East, Sector 11, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0391689,73.0201304
Nerul,Third Wave Coffee,4.8,330,"Shop No 4, V Times Square, Palm Beach Rd, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400607, India",19.0119716,73.0357544
Nerul,70beans,4.5,171,"Shop No.17, Ground Floor, Citi Tower, Plot No-55, opposite Brew House Cafe, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0098559,73.033356
Nerul,Dish n Dash Kafé,4.4,34,"Shop no G 47 plot no 88, Hawares Centurion Mall, Nerul East, Sector 19A, Seawoods (E, Navi Mumbai, Maharashtra 400706, India",19.0248133,73.0215379
Nerul,Starbucks,4.4,4259,"Ground Floor, Nexus Seawoods, Railway Station, Sector 28, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.021294,73.01804299999999
Nerul,Aroma Chai & Snacks Cafe (Sanpada),4.6,163,"Shop 002, Abhimanyu-2 CHS, Off, Palm Beach Rd, beside Krishna Restaurant, opp. Suraj Hospital, Sector 1, Sanpada, Navi Mumbai, Maharashtra 400705, India",19.0629895,73.0057104
Nerul,Chaat Cafe,3.6,168,"22C9+GJ8, Nerul East, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India",19.021276,73.0190646
Nerul,Third Wave Coffee,4.8,44,"Shop No. 4 & 5, Ground Floor SHREEJI HEIGHTS, Sector-46/A, Nerul, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0104673,73.0120301
Nerul,Parsik Adda,4.2,539,"Parsik Hill Rd, Sector 26, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0237419,73.0317748
Nerul,"Keventers - Seawoods, Mumbai",4.2,464,"Seawoods Station Rd, Nerul East, Sector 40, Nerul, Navi Mumbai, Mumbai, Maharashtra 400706, India",19.0211355,73.0191691
Nerul,Panache,4.5,692,"Shop no 24-26, Belapur Sun City, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0080593,73.03554249999999
Nerul,SKETCH The Cafe,4.6,7,"22CH+3PQ, Sector 23, Nerul, Navi Mumbai, Maharashtra 400614, India",19.0202033,73.029364
Nerul,CAFE ZEST,4.8,66,"Shop no-2, Sriji Seva, plot no -42, near Nexus Mall, Seawoods West, Sector 42, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0204932,73.0174907
Nerul,Cafe 131,4.8,4,"B16, plot no, Amrita Sadan, 13 & 14, near old dwarka hotel, opposite Nerul railway station, Nerul East, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0323433,73.016747
Nerul,apple zaffran cafe,4.4,7,"shop at, haware mall, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0246485,73.0221993
Nerul,PizzaExpress,4.6,739,"2nd Floor, Nexus Mall, F&B04, Air Space, Seawoods Station Rd, Nerul East, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",19.0226994,73.0182714
Nerul,Hugs And Mugs,4.1,1273,"Bhoomi Tower, Simran Residency Service Road, Sector 4, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0337949,73.06376709999999
Panvel,Lake Side - Cafe & Eatery,4.3,851,"Plot 162, Cafe & Eatery, Lake Side, Sector-9, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",19.0046845,73.123358
Panvel,Cafe Creme New Panvel,4.1,730,"Shop No.07, Sai Arcade, Plot no 20, Sector 15, New Panvel East, city, Navi Mumbai, Maharashtra 410206, India",18.9912427,73.1241196
Panvel,The trio delight cafe,4.2,194,"Shop no -12, Tulsi Heights Building, Chs Ltd, Plot no - 1, Gurudwara Rd, Sector 5, New Panvel East, Maharashtra 410206, India",19.0056205,73.11929429999999
Panvel,CafeConfused,4.8,183,"shop no 9, PRECIOUS RESIDENCY, KK cinema road, near Dmart ready, Sector 19, Kamothe, Panvel, Navi Mumbai, Maharashtra 410209, India",19.0125658,73.0920079
Panvel,Cafe Cheezy Bites,3.9,172,"Shop no.29-30, Neelkanth darshan,Plot No.124/4, near Nadkarani Hospital, Old Panvel, Mumbai, Maharashtra 410206, India",18.9933857,73.1140757
Panvel,Mumbai Culture Cafe,4.2,95,"Plot No.2, Rd Number 16, near ayushman clinic, Sector 19, New Panvel East, Panvel, Mumbai, Navi Mumbai, Maharashtra 410206, India",18.9973352,73.1219282
Panvel,the wonders cafe,4.6,181,"Shop No-9, Sec-01, Om, Shri Niketan, Plot No-12a, Sector - 1, Khanda Colony, Panvel, Navi Mumbai, Maharashtra 410206, India",19.0082021,73.1095374
Panvel,The Social - Bistro & Cafe,4.1,1301,"Shop No. 11, Ground Floor, Chs Ltd, Tulsi Heights Building, Plot No 1, Gurudwara Rd, Sector 5, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",19.0054993,73.1193504
Panvel,Cafe 3D,4.3,1167,"Unnamed Road, Triveni Society, Sector 16, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9909482,73.1262308
Panvel,Cafè Recycled,4.4,287,"SHOP NO. 13, GOBBLE ENTERPRISES, PRAJAPATI ARCADE CHS, PLOT NO. 22-23, Sector 15A, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9914849,73.12344159999999
Panvel,Star Cafe,4.9,108,"Shop No.18, Matruchaya CHS, CKT Collage Road, New Panvel (W, Sector - 13, Khanda Colony, Maharashtra 410206, India",19.0037194,73.1115803
Panvel,Grub Box Cafe & Bistro,4.8,55,"Shop No -1,2,3, Devrshi Building, Plot No -6, Sector 4, New Panvel East, Panvel, Mumbai, Navi Mumbai, Maharashtra 410206, India",19.0018415,73.11756989999999
Panvel,Cafe Nine,3.9,496,"Ckt College Rd, Sector 11, Khanda Colony, Panvel, Navi Mumbai, Maharashtra 410206, India",19.0015859,73.1116576
Panvel,Twins Cafe,4.3,182,"Phoenix Heights Plot No. 56 Sector-17, Roadpali Rd, Roadpali, Kalamboli, Panvel, Navi Mumbai, Maharashtra 410218, India",19.0405299,73.09588719999999
Panvel,46 cafe,4.5,98,"Shop no 3 plot no 6A City Park, near Kokan Deep Hotel, Sector - 13, Khanda Colony, Navi Mumbai, Maharashtra 410206, India",19.0057518,73.1111679
Panvel,NJ Cafe,4.5,15,"SHOP NO.6 , Shri niketan CHS building, sector-1 , khanda colony, opposite to Mahatma School, New Panvel East, W, Navi Mumbai, Maharashtra 410206, India",19.008147,73.1092812
Panvel,Brewlogist café,4.6,41,"second floor, food court, bus depot, Orion mall, near Panvel, Panvel, Maharashtra 410206, India",18.9932642,73.1156281
Panvel,Mount View Cafe & Bistro,4.4,69,"Pale Budruk, 105K, Panvel Vavanja Road, Panvel, Navi Mumbai, Pale Bk., Maharashtra 410208, India",19.0446286,73.1300004
Panvel,Cafe Creme,4.0,491,"Shop No 8, Shri Niketan, Plot No 2, New, Sector - 1, Khanda Colony, Panvel, Navi Mumbai, Maharashtra 410206, India",19.0080255,73.1093441
Panvel,Cafe Woodstanza,3.9,288,"Shri Niketan, Tulsi Prerna Rd, Sector - 1, Khanda Colony, Panvel, Navi Mumbai, Maharashtra 410206, India",19.0080164,73.1093435
Panvel,Cafe Chokolade,3.9,402,"Shop Number 9 Neelkanth Darshan Building, Old Panvel, Panvel, Maharashtra 410206, India",18.9935481,73.11469559999999
Panvel,Big Daddy Cafe and Lounge,4.9,16,"Sector-1, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9968873,73.1175961
Panvel,The Ace Cafe,4.5,84,"The ACE Cafe, Near Pillai's College, Behind Swad Hotel, near Phoenix Stationery Shop, Triveni Society, Sector 16, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",18.990201,73.1270966
Panvel,Addicted cafe,4.6,29,"Addicted, Sector 11, Khanda Colony, Panvel, Navi Mumbai, Maharashtra 410206, India",19.0031561,73.11187149999999
Panvel,Breezy,4.9,24,"Darshan apartment, Oppo burlings, near dhutpapeshwar corner, Old Panvel, Navi Mumbai, Maharashtra 410206, India",18.991533,73.11082900000001
Panvel,Engineer Da Cafe,5.0,50,"Shop No 14, Hari Madhur Milan Building, near Dmart, Sector 5, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",19.0039359,73.1166092
Panvel,Cj's Cafe,5.0,29,"Shop-4, Sai Paradise, plot - 100, Sector-1, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9993127,73.1179442
Panvel,Cafe Creme,4.1,602,"Shop No 12, Kunj Complex, Plot 47, near Budhavihar, Sector 11, Kamothe, Panvel, Navi Mumbai, Maharashtra 410209, India",19.0204933,73.0913916
Panvel,THE BOMBAY FRIES PANVEL,4.0,782,"opposite SHREE SAMARTH CHS LTD PLOT 16 SECTOR 16, near PILLAI COLLEGE, Sector 16, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",18.989127,73.1273358
Panvel,Starbucks,4.7,929,"FP No 311, Orion Mall, Mumbai - Pune Expy, near Vijay Sales, Forest Colony, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9933552,73.1156594
Panvel,Bob The Baker's Cafe,4.8,131,"Shop No 24 , plot no :29, Silver Crest, Sector-25, Kamothe, Panvel, Navi Mumbai, Maharashtra 410209, India",19.0096717,73.0995549
Panvel,Cake and cafe,4.6,118,"PLOT-29, SILVERCREST CHS LTD, Shop-27, STATION, opposite KHANDESHWER, Sector-25, Kamothe, Maharashtra 410209, India",19.0099547,73.0994054
Panvel,Earth Soul Cafe,4.8,1395,"Shop No. 13, Progressive's Sea Lounge, Plot No.44, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.006477,73.0330764
Panvel,Cafe 3D,4.4,58,"Shop No- 01, Govind Garden, plot- 70, 410206, Old Panvel, Maharashtra 410206, India",18.9972714,73.10865980000001
Panvel,Snowbite cafe,5.0,14,"Shri Gayatri CHS, Sector 11, Khanda Colony, Panvel, Navi Mumbai, Maharashtra 410206, India",19.0033953,73.1119075
Panvel,Offline Cafe,4.6,38,"Pratik Harmony CHS Shop no. 6, Plot no 35 Sec 20, Roadpali, Kalamboli, Maharashtra 410218, India",19.0359992,73.090155
Panvel,Spice Wadi,4.0,1396,"Bhagat Wadi, near Rajiv Gandhi Maidan, Sector 11, New Panvel East, Maharashtra 410206, India",18.9998666,73.12795299999999
Panvel,Kanjee Cafe,5.0,26,"Shop no 01, Mahesh Heights, Plot no 97, Sect R3, Karanjade, Panvel, Navi Mumbai, Maharashtra 410206, India",18.986701,73.0938386
Panvel,cafe Nine,4.1,113,"Shop Number 7, Shubh Neel Shivam, Plot No.40, Sector 11, Kamothe, Panvel, Navi Mumbai, Maharashtra 410209, India",19.0191649,73.09188019999999
Panvel,Tealogy,4.9,38,"Shop No 36 , Plot No 198/A/205/14 SHREE, Raje Complex, MTNL Rd, opposite Chhatrapati Shivaji Maharaj Chowk, Old Panvel, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9874353,73.112693
Panvel,CHOCOLATE CLOUD CAFE,4.3,127,"Sector 2, AUTO STAND, Shop No 7, SADGURU APARTMENT, Karanjade, Raigad, Maharashtra 410206, India",18.9790554,73.0972324
Panvel,The Poolside Restro,4.6,211,"105K, Panvel Vavanja Road, Village Pale Budruk, Panvel, Navi Mumbai, Pale Bk., Maharashtra 410208, India",19.045988,73.1285863
Panvel,Friends cafe,4.6,27,"Roadpali Main Rd, Sector 20, Kalamboli, Panvel, Navi Mumbai, Maharashtra 410218, India",19.0363796,73.0923072
Panvel,CITY CAFE,4.2,5,"Shop No 6, MANGALMURTI APARTMENT, PARDESHI ALI, SAVARKAR CHOWK, near SAVARKAR, Manek Nagar, HOC Colony, Panvel, Chouk, Navi Mumbai, Maharashtra 410206, India",18.9916973,73.1094948
Panvel,My Baagaan,4.9,93,"7, Panvel Matheran Rd, Sukapur, Panvel, Navi Mumbai, Shilottar Raichur, Maharashtra 410206, India",19.0007684,73.1341755
Panvel,CAFE GARAGE,4.9,25,"shop no 1, SAI SITARA BUILDING, near Mumbai - Pune Expressway, Sector 6, New Panvel East, Maharashtra 410206, India",19.0113191,73.1178571
Panvel,TAC-TiX,4.9,30,"Shop No.5 Sector No.16, Gini Park, Chs, Sector 16, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9884682,73.1279443
Panvel,Barbeque Nation - Mumbai - Panvel,4.1,3839,"3rd Floor, Orion Mall, Bus Depot, FP No 311, Mumbai - Pune Expy, Forest Colony, Panvel, Mumbai, Navi Mumbai, Maharashtra 410206, India",18.99299,73.1158742
Panvel,Cafe Creme Karanjade,4.4,48,"Vinayak Darpan, Jai Plaza, Shop Number 3 Vinayak darpan Building Plot Number 27 Sector 2 A, Karanjade, Panvel, Maharashtra 410206, India",18.9829191,73.0986953
Panvel,Cafe Bubble Gum,4.3,28,"Sho No 3 Sairaj Building Plot Number 51, Sector 3, Karanjade, Panvel, Maharashtra 410206, India",18.9770926,73.10099269999999
Panvel,Red Box Cafe,4.9,15,"Shop no. 8 & 9, Osho Kabir CHS, New, Sector 10, Khanda Colony, Panvel, W, Navi Mumbai, Maharashtra 410206, India",19.0051181,73.1146073
Panvel,Brew House Cafe,4.2,2443,"4, Arenja Plaza, Plot No: 52, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",19.0099495,73.0326412
Panvel,BUDDHA CAFE,3.8,215,"Shop no. 11, Gini Park, Plot no.26, near Pillai's College Girl's hostel, Sector 16, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9883577,73.12797929999999
Panvel,Dynabite Cafe,3.4,5,"Shop No. 4, Neel Orchid, Khanda Colony, Old Panvel, Shop Number 2, Neel Orchid Building, Plot Number 41, Sector 10, Panvel, Navi, Mumbai, Maharashtra 410206, India",19.0058902,73.1103704
Panvel,"Sagar Kitchen, Banquet and Bar",4.1,502,"Plot No, Jetking, 143, Vasudev Balwant Phadke Rd, MCCH Society, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9876456,73.1149946
Panvel,DP's Cafe,4.6,18,"Shop no.2 Nandgaon, near Sunshine Valley School, Panvel, Maharashtra 410221, India",18.9676284,73.1170818
Panvel,"Hungry Buds, Cafe n Chinese Cuisine",4.5,55,"Shop No 2,3,4, SAMARTH APARTMENT, near MARUTI HANUMAN MANDIR, Line Ali, Old Panvel, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9900941,73.112466
Panvel,Dream Cafe,4.0,8,"Dombala, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9770927,73.10099249999999
Panvel,Panvel Upahar Gruha,4.3,310,"827, Mahatma Gandhi Rd, Tapal Naka, Old Panvel, Panvel, Navi Mumbai, Maharashtra 410206, India",18.9854024,73.1095136
Panvel,Malvan Tadka,4.0,2010,"Final Plot, Sai Arcade, 184, Shivaji Rd, opposite S.T.Stand, Old Panvel, Panvel, Navi Mumbai, Maharashtra 410206, India",18.992105,73.11523679999999
Kharghar,The Courtyard Cafe,4.6,643,"Shop. No. 1, Shah Prima, Sector 2, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0298105,73.06520019999999
Kharghar,Cafe Monza,4.3,4161,"Bhoomi Heights, WING-A, Kharghar Station Rd, Wing F, Sector 8, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0320564,73.06698709999999
Kharghar,Biker's Brewing Café,4.6,1201,"Glomax Mall, BBC, Cafeteria No.5, Sai Health Centre, Plot No.15, road, near petrol pump, Sector 2, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0292849,73.0657971
Kharghar,Brewers Bay,4.3,1632,"20, Kharghar Station Rd, Sector 2, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0297839,73.0653894
Kharghar,YVR Café,4.7,667,"Shop No: 1&2, Delta Central, Central Park Service Rd, Sector 23, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0547449,73.06789429999999
